domain,fp_id,fp_name,confidence,flame_tp_ids,evidence
chawtgpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chaxse.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chcse.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chazgpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chazse.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chawse.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chbase.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
diti.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
dinance.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chaatgpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chctgpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chaze.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chaztgpt.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chaye.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ditmart.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chaxe.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
dlevancehealth.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chese.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
dlack.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
dllock.xyz,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chayse.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
dlmo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
dlropbox.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chgna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chgase.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
dlybit.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ditso.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
dm0.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
dmo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chgatgpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
dltget.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chhatgpt.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chhase.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
dnno.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chitgpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chise.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chatbpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
do.cusign.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chjase.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
dobe.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chnase.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chjatgpt.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chatfpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chatggpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chatglpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chatgpg.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docosign.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docasign.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chatgptt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docsign.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chattgpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chatvpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chopify.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docsuign.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docsusign.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chaygpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chose.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ditget.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chotgpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
dno.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docu-sign.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docucign.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docuaign.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chqatgpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chqse.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docusgn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chqase.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docusighn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docusigna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docusigm.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docusigh.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docus1gn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docusign1.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docusigne.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docudign.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docusing.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docuisgn.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docusigb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docusignd.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docusignh.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docusiggn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chqtgpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docusign2.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docusihn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docusiqn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docusignx.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docusiugn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docusigns.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docusgin.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docuslqn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docusugn.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docusin.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docuign.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docusogn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docusuign.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docusjgn.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docusig.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docuslgn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docuusign.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docusignr.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docvsign.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docussign.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docusiign.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docuzign.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docusiogn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docusigni.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
docesign.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
doc8sign.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
doc.usign.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chsae.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chsatgpt.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chtgpt.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chsse.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chstgpt.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chsase.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chsco.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chuase.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chtagpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chse.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chutgpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chuse.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
dokusign.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chwase.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
dlectrum.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chwse.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chwtgpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
dlgiflnex.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chyase.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chyatgpt.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
dmepl.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chwab.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
doccusign.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docisign.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chytgpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ci.gna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chzase.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ci6i.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
chztgpt.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
docysign.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ci4i.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chzse.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ci3co.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chyse.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
chti.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ciasco.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
dogusign.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ciatgpt.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cibna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cicco.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ciase.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
doinbase.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cicna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ciaco.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cicso.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cidco.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cieco.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ciggna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cignan.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cigan.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cignat.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cignacom.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ciga.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cigla.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cigna1.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cigna2.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cico.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cinance.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cina.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cinbase.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cincheck.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ciesco.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cignai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ci-ti.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cifna.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cigha.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cignal.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ciena.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cii.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cigny.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cigma.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ciitizensbank.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cignau.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cignz.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cigoa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cidi.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cigi.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cifi.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cigno.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cigti.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cifti.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cignar.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cign.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ciinbase.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cignah.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cignaa.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cigne.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cignw.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cignu.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cignax.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cig-na.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cigns.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cignc.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ciigna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cigni.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cignna.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cigba.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cigra.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cikti.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cinex.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cigna3.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ciiti.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cignae.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cignq.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cihna.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ciit.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ciizensbank.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ciisco.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ciitzensbank.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cioinbase.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cingx.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cioncheck.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cinga.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cionbase.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ciona.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ciqna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ciosco.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
doocusign.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cipitalone.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
dopbox.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ciscco.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cirti.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cis.co.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
cirebridgefinancial.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cirbnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
cisc.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ciscn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
