ip,prefix,provider,asn,asn_name,source_date,score_prehire,tier_prehire,score_posthire,tier_posthire,first_seen,last_seen,active
85.12.29.103,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.72.24,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.16.64,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.5.88,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.245.70,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.17.128,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.244.192,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.74.37,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.18.64,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.237.21,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.15.237,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.74.65,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.17.194,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.228.209,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.17.227,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.4.136,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.4.104,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.16.128,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.16.144,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.246.167,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.72.192,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.237.38,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.244.232,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.240.208,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.248.192,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.72.134,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.4.201,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-29,2026-08-06,true
91.148.240.183,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.244.101,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.228.145,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.5.56,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.18.4,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.246.144,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.16.37,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.16.56,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.240.144,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.5.80,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.60.15,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.17.32,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.5.48,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.18.32,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.240.151,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.15.34,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.248.48,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.239.152,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.248.96,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.246.64,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.18.130,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.72.128,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.4.168,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.16.176,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.244.96,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.16.29,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.5.128,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.246.224,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.31.144,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.18.150,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.16.4,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.248.176,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.16.207,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.4.160,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.15.94,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.248.112,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.248.144,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.72.168,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.17.4,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.236.70,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.15.64,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.246.148,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.16.192,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.236.83,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.228.23,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.29.32,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.4.96,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.72.64,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.5.199,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.72.90,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.237.4,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.248.64,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.18.180,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.244.88,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.246.160,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.74.44,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.60.10,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.72.80,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.228.16,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.16.160,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.248.20,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.248.80,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.18.155,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.228.192,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.4.192,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.236.76,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.236.64,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
92.119.178.152,,privadovpn,AS9009,"M247 - M247 Europe SRL, RO",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.5.192,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.228.48,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.16.82,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.17.161,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.245.40,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.248.16,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.5.16,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.244.199,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.18.19,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.29.42,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.15.207,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.16.217,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.244.128,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.240.215,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.15.192,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.240.112,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.72.160,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.244.224,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.18.175,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.5.206,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.15.128,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.18.47,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.4.128,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.5.24,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.245.64,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.74.58,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.72.199,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.5.144,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.245.82,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.72.224,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.246.73,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.60.30,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.240.80,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.16.201,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
85.12.29.96,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.248.32,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.17.47,,privadovpn,AS34305,"BASEIP - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.228.128,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.248.160,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.246.192,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.15.158,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.245.76,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.74.30,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.240.176,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.244.106,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.74.51,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
81.171.72.75,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.248.128,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
91.148.248.208,,privadovpn,AS34343,"BIP-AS - Eweka Internet Services B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.38.15.4,,privadovpn,AS205467,"BASEIP-LAX - Base IP B.V., NL",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
212.2.241.249,,flowvpn,AS212047,"CIVO-USA - Civo LTD, GB",2026-08-06,5,contextual,5,contextual,2026-05-14,2026-08-06,true
194.135.33.239,,flowvpn,AS48207,"GLBBULUTTEKNOLOJISI-AS - GLB Bulut Teknolojisi Limited Sirketi, TR",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
185.10.17.131,,flowvpn,AS35661,"VIRTUASYS-EU - VIRTUA SYSTEMS SAS, FR",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
45.82.13.145,,flowvpn,AS215540,"GCS-AS - GLOBAL CONNECTIVITY SOLUTIONS LLP, GB",2026-08-06,5,contextual,5,contextual,2026-06-29,2026-08-06,true
104.167.228.131,,flowvpn,AS835,"GOCODEIT-EDGE - GoCodeIT Inc, CA",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
103.145.58.8,,flowvpn,AS997,"BSL-AS-AP - Beyotta Services LLP, SG",2026-08-06,5,contextual,5,contextual,2026-06-27,2026-08-06,true
103.145.58.9,,flowvpn,AS997,"BSL-AS-AP - Beyotta Services LLP, SG",2026-08-06,5,contextual,5,contextual,2026-06-27,2026-08-06,true
187.102.244.178,,flowvpn,AS396509,"LETSCLOUD - LETSCLOUD, US",2026-08-06,5,contextual,5,contextual,2026-05-28,2026-08-06,true
163.227.196.49,,flowvpn,AS17497,"LGHL-AS-AP - Liasail Global Hongkong Limited, HK",2026-08-06,5,contextual,5,contextual,2026-05-07,2026-08-06,true
143.246.194.180,,flowvpn,AS200019,"AlexHost - ALEXHOST SRL, MD",2026-08-06,5,contextual,5,contextual,2026-08-01,2026-08-06,true
