domain,dns_a,dns_aaaa,dns_mx,dns_ns,fuzzer,source_target
metta.com,['47.181.165.140'],,,['ns81.worldnic.com'],repetition,meta.com
jeta.com,['104.21.23.83'],['2606:4700:3030::6815:1753'],['mail.jeta.com'],['javier.ns.cloudflare.com'],replacement,meta.com
peta.com,['104.21.62.191'],['2606:4700:3035::6815:3ebf'],['peta-com.mail.protection.outlook.com'],['jean.ns.cloudflare.com'],replacement,meta.com
m4ta.com,['108.167.141.137'],,['alt1.aspmx.l.google.com'],['hgns1.hostgator.com'],replacement,meta.com
met2.com,['13.248.169.48'],,[''],['ns1.afternic.com'],replacement,meta.com
msta.com,['13.248.169.48'],,,['buy.internettraffic.com'],replacement,meta.com
meya.com,['146.235.218.82'],,['!ServFail'],['ns1.dragonparking.com'],replacement,meta.com
me6a.com,['178.107.232.132'],,,['ns1.volcanodns.com'],replacement,meta.com
mera.com,['188.40.162.224'],,,,replacement,meta.com
mefa.com,['192.124.249.155'],,,['ns23.worldnic.com'],replacement,meta.com
meza.com,['192.155.84.236'],['2600:3c01::2000:3aff:feb3:2e94'],['mail.mailerhost.net'],['damao.ns.giantpanda.com'],replacement,meta.com
mety.com,['52.20.84.62'],,,['ns1.squadhelp.com'],replacement,meta.com
me5a.com,['52.201.53.166'],['2600:1f18:4ae:c605:f094:2a0a:4985:526e'],,['nsg1.namebrightdns.com'],replacement,meta.com
m3ta.com,['64.13.224.120'],,['mail.m3ta.com'],['ns1.mediatemple.net'],replacement,meta.com
metz.com,['87.213.23.140'],,['mxa-005e9701.gslb.pphosted.com'],['ns1.argewebhosting.eu'],replacement,meta.com
mzta.com,['91.236.136.138'],,,['ns1.webhost1.com'],replacement,meta.com
keta.com,['95.173.103.15'],,['mx.worldserver.net'],['ns11.prosite.de'],replacement,meta.com
mrta.com,['95.216.63.199'],,,,replacement,meta.com
mega.com,,,['mega-com.mail.protection.outlook.com'],['ns0.lon.auth.colt.net'],replacement,meta.com
met1.com,,,,['ns1.hach.com'],replacement,meta.com
mets.com,,,['acssports.tzo.com'],['ns-1370.awsdns-43.org'],replacement,meta.com
metw.com,,,,['launch1.spaceship.net'],replacement,meta.com
mwta.com,,,['localhost'],['ns1.sedoparking.com'],replacement,meta.com
meat.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingspa.com'],transposition,meta.com
mtea.com,['144.76.59.138'],,,['ns1.mxmpark.com'],transposition,meta.com
emta.com,['213.186.33.17'],,['emta-com.mail.protection.outlook.com'],['dns104.ovh.net'],transposition,meta.com
metacom.com,['91.151.18.45'],,['mx03.secure-mailgate.com'],['cns1.cloudpit.de'],various,meta.com
meto.com,['185.3.235.2'],,['mforward.dtag.de'],['ns-1121.awsdns-12.org'],vowel-swap,meta.com
mota.com,['192.185.226.106'],,['alt1.aspmx.l.google.com'],['thaddeus.ns.cloudflare.com'],vowel-swap,meta.com
mita.com,['47.103.131.11'],,,['dns11.hichina.com'],vowel-swap,meta.com
metu.com,['64.190.63.222'],,['localhost'],['ns1.sedoparking.com'],vowel-swap,meta.com
mailchimp.com,['23.63.208.97'],,['mx1.intuit.iphmx.com'],['a1-205.akam.net'],*original,mailchimp.com
mailchimpa.com,['!ServFail'],,['!ServFail'],['a.dns.gandi.net'],addition,mailchimp.com
mailchimpy.com,['!ServFail'],['!ServFail'],['!ServFail'],['ns1.webware.com.mt'],addition,mailchimp.com
mailchimps.com,['172.236.114.30'],,['mx156.hostedmxserver.com'],['ns1.rs317.parklogic.com'],addition,mailchimp.com
mailchimpo.com,['184.28.78.177'],,,['a1-205.akam.net'],addition,mailchimp.com
mailchimpl.com,['34.111.46.214'],['!ServFail'],,,addition,mailchimp.com
mailchimpr.com,['34.111.46.214'],['!ServFail'],['!ServFail'],['ns1.adtraks.com'],addition,mailchimp.com
mailchimpc.com,,,['!ServFail'],['a.dns.gandi.net'],addition,mailchimp.com
mailchimpp.com,,,,['a.dns.gandi.net'],addition,mailchimp.com
iailchimp.com,['!ServFail'],,['!ServFail'],['a1-205.akam.net'],bitsquatting,mailchimp.com
mailchhmp.com,['!ServFail'],,,['a1-205.akam.net'],bitsquatting,mailchimp.com
maklchimp.com,['!ServFail'],,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailchamp.com,['13.248.169.48'],,[''],['ns1.afternic.com'],bitsquatting,mailchimp.com
mailshimp.com,['13.248.169.48'],,,['ns1.namefind.com'],bitsquatting,mailchimp.com
eailchimp.com,['184.28.78.177'],,,['a1-205.akam.net'],bitsquatting,mailchimp.com
maalchimp.com,['184.28.78.177'],,,['a1-205.akam.net'],bitsquatting,mailchimp.com
maidchimp.com,['184.28.78.177'],,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailahimp.com,['184.28.78.177'],,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailchymp.com,['184.28.78.177'],,,['a1-205.akam.net'],bitsquatting,mailchimp.com
maimchimp.com,['184.28.78.177'],,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mamlchimp.com,['184.28.78.177'],,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mqilchimp.com,['184.28.78.177'],,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mainchimp.com,['216.245.213.77'],,,['ns1.redfoxdns.com'],bitsquatting,mailchimp.com
mailbhimp.com,['23.194.131.11'],,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailchi-p.com,['23.194.131.11'],,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailcjimp.com,['34.111.46.214'],['!ServFail'],['!ServFail'],['ns1.adtraks.com'],bitsquatting,mailchimp.com
meilchimp.com,['34.111.46.214'],,,['dora.ns.cloudflare.com'],bitsquatting,mailchimp.com
lailchimp.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mahlchimp.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
maihchimp.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailchiep.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailchiip.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailchim0.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailchimq.com,,['!ServFail'],,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailchimr.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailchimt.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailchimx.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailchiop.com,,,['!ServFail'],['a1-205.akam.net'],bitsquatting,mailchimp.com
mailchkmp.com,,['!ServFail'],['!ServFail'],['a1-205.akam.net'],bitsquatting,mailchimp.com
mailchmmp.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailciimp.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailcximp.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailghimp.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailkhimp.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
maylchimp.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mcilchimp.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
miilchimp.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
oailchimp.com,,,,['a1-205.akam.net'],bitsquatting,mailchimp.com
mailchirp.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],homoglyph,mailchimp.com
nailchimp.com,['13.248.169.48'],,,['ns1.namefind.com'],homoglyph,mailchimp.com
railchimp.com,['15.197.148.33'],,['mailstore1.secureserver.net'],['ns51.domaincontrol.com'],homoglyph,mailchimp.com
maiichimp.com,['184.28.78.177'],,,['a1-205.akam.net'],homoglyph,mailchimp.com
mailchinp.com,['184.28.78.177'],,,['a1-205.akam.net'],homoglyph,mailchimp.com
mailchirnp.com,['184.28.78.177'],,,['a1-205.akam.net'],homoglyph,mailchimp.com
mallchlmp.com,['184.28.78.177'],,,['a1-205.akam.net'],homoglyph,mailchimp.com
mmailchimp.com,['184.28.78.177'],,,['a1-205.akam.net'],homoglyph,mailchimp.com
mnailchimp.com,['184.28.78.177'],,,['a1-205.akam.net'],homoglyph,mailchimp.com
rnailchirnp.com,['184.28.78.177'],,,['a1-205.akam.net'],homoglyph,mailchimp.com
malichimp.com,['216.245.213.73'],,['mail.h-email.net'],['ns1.redfoxdns.com'],homoglyph,mailchimp.com
xn--ailchimp-2wd.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-185-c.gandi.net'],homoglyph,mailchimp.com
xn--ailchimp-f79c.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-130-c.gandi.net'],homoglyph,mailchimp.com
xn--ailchimp-g89c.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-122-b.gandi.net'],homoglyph,mailchimp.com
xn--ailchimp-qy7c.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-189-b.gandi.net'],homoglyph,mailchimp.com
xn--ailchimp-x79c.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-162-c.gandi.net'],homoglyph,mailchimp.com
xn--maichimp-6mb.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-27-c.gandi.net'],homoglyph,mailchimp.com
xn--maichimp-7nb.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-121-a.gandi.net'],homoglyph,mailchimp.com
xn--maichimp-8ob.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-247-a.gandi.net'],homoglyph,mailchimp.com
xn--maichimp-mvd.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-182-b.gandi.net'],homoglyph,mailchimp.com
xn--maichimp-pnb.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-15-c.gandi.net'],homoglyph,mailchimp.com
xn--mailchim-be0d.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-150-c.gandi.net'],homoglyph,mailchimp.com
xn--mailchim-jmc.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-10-a.gandi.net'],homoglyph,mailchimp.com
xn--mailchim-te0d.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-112-b.gandi.net'],homoglyph,mailchimp.com
xn--mailchim-ufc.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-13-b.gandi.net'],homoglyph,mailchimp.com
xn--mailchip-479c.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-14-b.gandi.net'],homoglyph,mailchimp.com
xn--mailchip-9wd.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-204-b.gandi.net'],homoglyph,mailchimp.com
xn--mailchip-m79c.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-100-a.gandi.net'],homoglyph,mailchimp.com
xn--mailchip-n89c.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-139-a.gandi.net'],homoglyph,mailchimp.com
xn--mailchip-xy7c.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-213-a.gandi.net'],homoglyph,mailchimp.com
xn--mailchmp-05c.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-171-b.gandi.net'],homoglyph,mailchimp.com
xn--mailchmp-270d.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-149-c.gandi.net'],homoglyph,mailchimp.com
xn--mailchmp-71a.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-43-a.gandi.net'],homoglyph,mailchimp.com
xn--mailchmp-fjb.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-170-a.gandi.net'],homoglyph,mailchimp.com
xn--mailchmp-gkb.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-100-b.gandi.net'],homoglyph,mailchimp.com
xn--mailchmp-gvd.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-240-b.gandi.net'],homoglyph,mailchimp.com
xn--mailchmp-h2a.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-193-c.gandi.net'],homoglyph,mailchimp.com
xn--mailchmp-l80d.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-234-c.gandi.net'],homoglyph,mailchimp.com
xn--mailchmp-q2a.com,['217.70.184.38'],,,['ns-145-b.gandi.net'],homoglyph,mailchimp.com
xn--mailchmp-uqc.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-106-c.gandi.net'],homoglyph,mailchimp.com
xn--mailchmp-wib.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-18-c.gandi.net'],homoglyph,mailchimp.com
xn--mailchmp-xjb.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-100-a.gandi.net'],homoglyph,mailchimp.com
xn--mailchmp-xud.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-110-b.gandi.net'],homoglyph,mailchimp.com
xn--mailchmp-ykb.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-194-b.gandi.net'],homoglyph,mailchimp.com
xn--mailchmp-z2a.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-202-b.gandi.net'],homoglyph,mailchimp.com
xn--mailcimp-4bd.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-101-a.gandi.net'],homoglyph,mailchimp.com
xn--mailcimp-d09c.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-10-c.gandi.net'],homoglyph,mailchimp.com
xn--mailcimp-dib.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-186-b.gandi.net'],homoglyph,mailchimp.com
xn--mailcimp-e19c.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-126-a.gandi.net'],homoglyph,mailchimp.com
xn--mailcimp-eud.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-146-b.gandi.net'],homoglyph,mailchimp.com
xn--mailcimp-f29c.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-111-b.gandi.net'],homoglyph,mailchimp.com
xn--mailcimp-pu6f.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-40-c.gandi.net'],homoglyph,mailchimp.com
xn--mailcimp-uhb.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-106-b.gandi.net'],homoglyph,mailchimp.com
xn--mailcimp-v09c.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-156-a.gandi.net'],homoglyph,mailchimp.com
xn--mailcimp-w19c.com,['217.70.184.38'],,,['ns-110-a.gandi.net'],homoglyph,mailchimp.com
xn--mailhimp-38a.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-143-a.gandi.net'],homoglyph,mailchimp.com
xn--mailhimp-49a.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-173-b.gandi.net'],homoglyph,mailchimp.com
xn--mailhimp-96b.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-211-b.gandi.net'],homoglyph,mailchimp.com
xn--mailhimp-jw7c.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-20-c.gandi.net'],homoglyph,mailchimp.com
xn--mailhimp-m9a.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-152-b.gandi.net'],homoglyph,mailchimp.com
xn--mailhimp-nbb.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-146-a.gandi.net'],homoglyph,mailchimp.com
xn--mailhimp-v0a.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-13-c.gandi.net'],homoglyph,mailchimp.com
xn--malchimp-31a.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-115-a.gandi.net'],homoglyph,mailchimp.com
xn--malchimp-bjb.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-105-a.gandi.net'],homoglyph,mailchimp.com
xn--malchimp-ckb.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-145-a.gandi.net'],homoglyph,mailchimp.com
xn--malchimp-cvd.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-22-b.gandi.net'],homoglyph,mailchimp.com
xn--malchimp-h80d.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-113-a.gandi.net'],homoglyph,mailchimp.com
xn--malchimp-qqc.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-137-c.gandi.net'],homoglyph,mailchimp.com
xn--malchimp-sib.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-164-b.gandi.net'],homoglyph,mailchimp.com
xn--malchimp-tjb.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-156-c.gandi.net'],homoglyph,mailchimp.com
xn--malchimp-tud.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-185-b.gandi.net'],homoglyph,mailchimp.com
xn--malchimp-ukb.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-139-a.gandi.net'],homoglyph,mailchimp.com
xn--malchimp-v2a.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-159-b.gandi.net'],homoglyph,mailchimp.com
xn--malchimp-y70d.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-171-a.gandi.net'],homoglyph,mailchimp.com
xn--milchimp-0za.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-227-c.gandi.net'],homoglyph,mailchimp.com
xn--milchimp-2dd.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-169-a.gandi.net'],homoglyph,mailchimp.com
xn--milchimp-6pc.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-216-b.gandi.net'],homoglyph,mailchimp.com
xn--milchimp-8ya.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-185-c.gandi.net'],homoglyph,mailchimp.com
xn--milchimp-9za.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-185-b.gandi.net'],homoglyph,mailchimp.com
xn--milchimp-i8a.com,['217.70.184.38'],,,,homoglyph,mailchimp.com
xn--milchimp-iza.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-204-b.gandi.net'],homoglyph,mailchimp.com
xn--milchimp-nx0d.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-145-a.gandi.net'],homoglyph,mailchimp.com
xn--milchimp-rza.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-107-b.gandi.net'],homoglyph,mailchimp.com
xn--milchimp-z7a.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-117-b.gandi.net'],homoglyph,mailchimp.com
xn--milchimp-zya.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-173-a.gandi.net'],homoglyph,mailchimp.com
mailchinmp.com,['34.111.46.214'],['!ServFail'],['!ServFail'],['ns1.adtraks.com'],homoglyph,mailchimp.com
nmailchimp.com,['34.111.46.214'],['!ServFail'],['!ServFail'],['ns1.adtraks.com'],homoglyph,mailchimp.com
mailchimmp.com,['34.44.95.9'],,,['ns1.adtraks.com'],homoglyph,mailchimp.com
mallchimp.com,['44.195.229.203'],,,['ns1.domain-is-4-sale-at-domainmarket.com'],homoglyph,mailchimp.com
mailchimnp.com,,['!ServFail'],['!ServFail'],['a.dns.gandi.net'],homoglyph,mailchimp.com
mailcihimp.com,,,['!ServFail'],['a.dns.gandi.net'],homoglyph,mailchimp.com
rnailchimp.com,,['!ServFail'],,['a.dns.gandi.net'],homoglyph,mailchimp.com
xn--malchimp-m2a.com,,,['fb.mail.gandi.net'],['ns-14-b.gandi.net'],homoglyph,mailchimp.com
xn--malchimp-w5c.com,,,['fb.mail.gandi.net'],['ns-192-a.gandi.net'],homoglyph,mailchimp.com
xn--milchimp-h7a.com,,,['fb.mail.gandi.net'],['ns-163-c.gandi.net'],homoglyph,mailchimp.com
mail-chimp.com,['!ServFail'],,,['a.dns.gandi.net'],hyphenation,mailchimp.com
mailchilmp.com,['103.224.212.111'],,['park-mx.above.com'],['ns3.abovedomains.com'],insertion,mailchimp.com
mailchiomp.com,['184.28.78.177'],,,['a1-205.akam.net'],insertion,mailchimp.com
mailchjimp.com,['184.28.78.177'],,,['a1-205.akam.net'],insertion,mailchimp.com
mailcxhimp.com,['184.28.78.177'],,,['a1-205.akam.net'],insertion,mailchimp.com
maiolchimp.com,['184.28.78.177'],,,['a1-205.akam.net'],insertion,mailchimp.com
masilchimp.com,['184.28.78.177'],,,['a1-205.akam.net'],insertion,mailchimp.com
maijlchimp.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-13-a.gandi.net'],insertion,mailchimp.com
maiklchimp.com,['34.111.46.214'],['!ServFail'],['!ServFail'],['ns1.adtraks.com'],insertion,mailchimp.com
mailchipmp.com,['34.111.46.214'],['!ServFail'],['!ServFail'],['ns1.adtraks.com'],insertion,mailchimp.com
mailchoimp.com,['34.111.46.214'],['!ServFail'],['!ServFail'],['ns1.adtraks.com'],insertion,mailchimp.com
mailkchimp.com,['34.111.46.214'],['!ServFail'],['!ServFail'],['ns1.adtraks.com'],insertion,mailchimp.com
maimlchimp.com,['34.111.46.214'],['!ServFail'],['!ServFail'],['ns1.adtraks.com'],insertion,mailchimp.com
maiulchimp.com,['34.111.46.214'],,,['apollo.ns.cloudflare.com'],insertion,mailchimp.com
lmailchimp.com,,,['!ServFail'],['a.dns.gandi.net'],insertion,mailchimp.com
mailchgimp.com,,,,['a1-205.akam.net'],insertion,mailchimp.com
mailchijmp.com,,,['!ServFail'],['a.dns.gandi.net'],insertion,mailchimp.com
mailchiump.com,,,,['a1-205.akam.net'],insertion,mailchimp.com
mailchuimp.com,,,,['a.dns.gandi.net'],insertion,mailchimp.com
mailcvhimp.com,,,,['a1-205.akam.net'],insertion,mailchimp.com
maichimp.com,['!ServFail'],,,['a1-205.akam.net'],omission,mailchimp.com
milchimp.com,['103.224.182.246'],,['park-mx.above.com'],['421.ns1.abovedomains.com'],omission,mailchimp.com
malchimp.com,['104.21.40.252'],['2606:4700:3033::ac43:9e93'],,['austin.ns.cloudflare.com'],omission,mailchimp.com
ailchimp.com,['104.247.81.99'],,,,omission,mailchimp.com
mailchmp.com,['13.248.169.48'],,,['ns1.namefind.com'],omission,mailchimp.com
mailhimp.com,['13.248.169.48'],,,['ns1.namefind.com'],omission,mailchimp.com
mailchip.com,['144.76.59.138'],,,['ns1.mxmpark.com'],omission,mailchimp.com
mailchim.com,['172.237.146.18'],,['mx156.hostedmxserver.com'],['ns1.parklogic.com'],omission,mailchimp.com
mailcimp.com,['23.92.212.227'],,,['ns1.domainmx.com'],omission,mailchimp.com
mailschimp.com,,,,['laylah.ns.cloudflare.com'],plural,mailchimp.com
maailchimp.com,['34.111.46.214'],,,['benedict.ns.cloudflare.com'],repetition,mailchimp.com
maiilchimp.com,['34.111.46.214'],['!ServFail'],['!ServFail'],['ns1.adtraks.com'],repetition,mailchimp.com
mailchhimp.com,['34.111.46.214'],,,['ajay.ns.cloudflare.com'],repetition,mailchimp.com
maillchimp.com,['99.83.176.46'],,,['ns1.markmonitor.com'],repetition,mailchimp.com
mailcchimp.com,,,,['a.dns.gandi.net'],repetition,mailchimp.com
mailchiimp.com,,,,['a1-205.akam.net'],repetition,mailchimp.com
mailchikp.com,['!ServFail'],['!ServFail'],,['a1-205.akam.net'],replacement,mailchimp.com
maolchimp.com,['!ServFail'],,,['ns1.bodis.com'],replacement,mailchimp.com
mailchump.com,['103.224.182.244'],,['park-mx.above.com'],['581.ns1.abovedomains.com'],replacement,mailchimp.com
mailchomp.com,['13.248.169.48'],,[''],['ns3.afternic.com'],replacement,mailchimp.com
kailchimp.com,['184.28.78.177'],,,['a1-205.akam.net'],replacement,mailchimp.com
mailcbimp.com,['184.28.78.177'],,,,replacement,mailchimp.com
mailvhimp.com,['184.28.78.177'],,,['a1-205.akam.net'],replacement,mailchimp.com
maulchimp.com,['184.28.78.177'],,,['a1-205.akam.net'],replacement,mailchimp.com
mailchimo.com,['208.91.196.152'],,['~'],['sk.s7.ans1.ns147.klczy.com'],replacement,mailchimp.com
mailchijp.com,['23.194.131.11'],,,['a1-205.akam.net'],replacement,mailchimp.com
jailchimp.com,,,,['a1-205.akam.net'],replacement,mailchimp.com
maikchimp.com,,,,['a1-205.akam.net'],replacement,mailchimp.com
mailcgimp.com,,,['!ServFail'],['a1-205.akam.net'],replacement,mailchimp.com
