ip,provider,confidence,country,city,server_type,asn,asn_name,source,source_date,hostname,collection_method,threat_relevance,ip_role,prefix,score_prehire,tier_prehire,score_posthire,tier_posthire,indicator_id,first_seen,last_seen,active
102.165.41.32,expressvpn,high,,,unknown,,,shodan_org,2026-08-23,,Local cache + Gluetun mirror + Shodan org,DPRK confirmed (Mandiant: RGB ORB tunnels; Recorded Future: 16.1% NK user share),unknown,,12,contextual,20,strong,VPN-022,2026-08-23,2026-08-23,true
102.165.41.77,expressvpn,high,,,unknown,,,shodan_org,2026-08-23,,Local cache + Gluetun mirror + Shodan org,DPRK confirmed (Mandiant: RGB ORB tunnels; Recorded Future: 16.1% NK user share),unknown,,12,contextual,20,strong,VPN-022,2026-08-23,2026-08-23,true
102.165.41.239,expressvpn,high,,,unknown,,,shodan_org,2026-08-23,,Local cache + Gluetun mirror + Shodan org,DPRK confirmed (Mandiant: RGB ORB tunnels; Recorded Future: 16.1% NK user share),unknown,,12,contextual,20,strong,VPN-022,2026-08-23,2026-08-23,true
173.244.42.150,expressvpn,high,US,,unknown,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",shodan_org,2026-08-23,,Local cache + Gluetun mirror + Shodan org,DPRK confirmed (Mandiant: RGB ORB tunnels; Recorded Future: 16.1% NK user share),unknown,,12,contextual,20,strong,VPN-022,2026-08-23,2026-08-23,true
102.165.41.215,expressvpn,high,,,unknown,,,shodan_org,2026-08-23,,Local cache + Gluetun mirror + Shodan org,DPRK confirmed (Mandiant: RGB ORB tunnels; Recorded Future: 16.1% NK user share),unknown,,12,contextual,20,strong,VPN-022,2026-08-23,2026-08-23,true
173.244.42.6,expressvpn,high,US,,unknown,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",shodan_org,2026-08-23,,Local cache + Gluetun mirror + Shodan org,DPRK confirmed (Mandiant: RGB ORB tunnels; Recorded Future: 16.1% NK user share),unknown,,12,contextual,20,strong,VPN-022,2026-08-23,2026-08-23,true
102.165.41.216,expressvpn,high,,,unknown,,,shodan_org,2026-08-23,,Local cache + Gluetun mirror + Shodan org,DPRK confirmed (Mandiant: RGB ORB tunnels; Recorded Future: 16.1% NK user share),unknown,,12,contextual,20,strong,VPN-022,2026-08-23,2026-08-23,true
102.165.41.14,expressvpn,high,,,unknown,,,shodan_org,2026-08-23,,Local cache + Gluetun mirror + Shodan org,DPRK confirmed (Mandiant: RGB ORB tunnels; Recorded Future: 16.1% NK user share),unknown,,12,contextual,20,strong,VPN-022,2026-08-23,2026-08-23,true
102.165.41.245,expressvpn,high,,,unknown,,,shodan_org,2026-08-23,,Local cache + Gluetun mirror + Shodan org,DPRK confirmed (Mandiant: RGB ORB tunnels; Recorded Future: 16.1% NK user share),unknown,,12,contextual,20,strong,VPN-022,2026-08-23,2026-08-23,true
102.165.41.133,expressvpn,high,,,unknown,,,shodan_org,2026-08-23,,Local cache + Gluetun mirror + Shodan org,DPRK confirmed (Mandiant: RGB ORB tunnels; Recorded Future: 16.1% NK user share),unknown,,12,contextual,20,strong,VPN-022,2026-08-23,2026-08-23,true
173.244.42.159,expressvpn,high,US,,unknown,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",shodan_org,2026-08-23,,Local cache + Gluetun mirror + Shodan org,DPRK confirmed (Mandiant: RGB ORB tunnels; Recorded Future: 16.1% NK user share),unknown,,12,contextual,20,strong,VPN-022,2026-08-23,2026-08-23,true
102.165.41.61,expressvpn,high,,,unknown,,,shodan_org,2026-08-23,,Local cache + Gluetun mirror + Shodan org,DPRK confirmed (Mandiant: RGB ORB tunnels; Recorded Future: 16.1% NK user share),unknown,,12,contextual,20,strong,VPN-022,2026-08-23,2026-08-23,true
