mx_host,domain_count,primary_asn
mx.asdfsdfjrmail.net,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.boommail.online,1,"AS51167 (CONTABO - Contabo GmbH, DE)"
mail.box-mail.ru,1,"AS204997 (FIRSTBYTE-AS - FIRST SERVER LIMITED, GB)"
aseq-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.opsengine.net,1,"AS16276 (OVH - OVH SAS, FR)"
mail.asfdasd.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx2.asdfooff.org,1,"AS200107 (KL-EXT - Kaspersky Lab Switzerland GmbH, CH)"
mail.asfalio.com,1,"AS132203 (TENCENT-NET-AP-CN - Tencent Building, Kejizhongyi Avenue, CN)"
mail.boxmus.com,1,"AS55688 (BEON-AS-ID - PT. Beon Intermedia, ID)"
mail.asfsadf2.pro,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.box-email.ru,1,"AS29182 (RU-JSCIOT - JSC IOT, RU)"
mail.boykmail.com,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mail.ashnkarsh.life,1,"AS58087 (FlorianKolb - Florian Kolb, DE)"
ashampoo-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.bpham.info,1,"AS25532 (MASTERHOST-AS - LLC _MASTERHOST_, RU)"
ashford-plumbers.co.uk,1,"AS42831 (UKSERVERS-AS - UK Dedicated Servers Limited, GB)"
bpornd.com,1,"AS27589 (MOJOHOST - MOJOHOST, US)"
asiaexhibitions.com,1,"AS8560 (IONOS-AS - IONOS SE, DE)"
_dc-mx.f2acfd945ed2.asiandivers.online,1,"AS41079 (CF-GDA - Cyber_Folks S.A., PL)"
mx1.bqhost.top,1,"AS200107 (KL-EXT - Kaspersky Lab Switzerland GmbH, CH)"
mail.asianrelease.website,1,"AS41079 (CF-GDA - Cyber_Folks S.A., PL)"
asiatechcbe-in.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
br53dd.com,1,"AS7393 (CYBERCON - CYBERCON, INC., US)"
brabeltravel.com,1,"AS16276 (OVH - OVH SAS, FR)"
mail.boxppy.ru,1,"AS44094 (WEBHOST1-AS - Webhost LLC, RU)"
_dc-mx.7c8319b936c9.bradshipway.com,1,"AS38719 (DREAMSCAPE-AS-AP - Dreamscape Networks Limited, AU)"
askadoctor-help.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
askanexpertonline-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
dnsmx.brafall.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx.askian-mail.com,1,"AS16276 (OVH - OVH SAS, FR)"
mail.brachycfkml.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mail.brachistocepmails.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mail.brachioinf.com,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mailwall.digionline.de,1,"AS8220 (COLT - COLT Technology Services Group Limited, GB)"
mail.brachioganmail.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
brainsworld-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.braloon.com,1,"AS47583 (AS-HOSTINGER - Hostinger International Limited, CY)"
mx.brajraj.org,1,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
aslainterim-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx1.brand-app.biz,1,"AS200107 (KL-EXT - Kaspersky Lab Switzerland GmbH, CH)"
boundijji84g.asleepity.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mailserver.goxmit.com,1,"AS51167 (CONTABO - Contabo GmbH, DE)"
asktech-support.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
asobe.com,1,"AS9371 (SAKURA-C - SAKURA Internet Inc., JP)"
mx.wifieye.com,1,"AS7018 (ATT-INTERNET4 - AT&T Enterprises, LLC, US)"
mail.gw.brainstorm.bg,1,"AS50020 (RACCOM-AS - CETIN Bulgaria EAD, BG)"
mxa-001d2f02.gslb.pphosted.com,1,"AS26211 (PROOFPOINT-ASN-US-WEST - Proofpoint, Inc., US)"
aspirion-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
braw-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
asper-ai.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
_dc-mx.a082a6ffe527.bravio.tn,1,"AS328853 (OXAHOST - OXAHOST, TN)"
mail.assensemail.com,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mx-linuxpl.brda.net,1,"AS41079 (CF-GDA - Cyber_Folks S.A., PL)"
mail.brasilybelleza.com,1,"AS12876 (AS12876 - Scaleway SAS, FR)"
mail.assimilatifmail.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mail.breackmail.com,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
cluster5.us.messagelabs.com,1,"AS396982 (GOOGLE-CLOUD-PLATFORM - Google LLC, US)"
mail.assimimail.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mx3.friendfinder.com,1,"AS25875 (VARIOUS - FriendFinder Networks Inc, US)"
assurancewireless-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
assureddentallab-net.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
astarmax.com,1,"AS16276 (OVH - OVH SAS, FR)"
mail.assist.thewisetransfer.click,1,"AS51167 (CONTABO - Contabo GmbH, DE)"
mail.brevardgaragedoors.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.breatheyou.in,1,"AS39287 (materialism - Materialism s.r.l., RO)"
brexiten.com,1,"AS7393 (CYBERCON - CYBERCON, INC., US)"
asso.st,1,"AS16276 (OVH - OVH SAS, FR)"
mail.breythe.com,1,"AS211306 (Treadstone-AS - Treadstone Business Development S.R.L., RO)"
astripe.com,1,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
briarsgolf-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.brexkon.com,1,"AS206938 (NESILDC - Nesildc Bilisim Cozumleri Sanayi Ve Ticaret Limited Sirketi, TR)"
a.aliases.me,1,"AS16276 (OVH - OVH SAS, FR)"
astrologyzo.com,1,"AS20068 (HAWKHOST - Hawk Host Inc., CA)"
brickrodeosteam.org,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
bridgewayhousingsolutions-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
briefcase-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.astrophotogmail.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mail.astrometeormail.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
brighterbay-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.brightfuturemail.com,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mail.brightpathassociates.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
pmg.node1.hostxpress.page,1,"AS16276 (OVH - OVH SAS, FR)"
britbox-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx2.brinkvideo.win,1,"AS200107 (KL-EXT - Kaspersky Lab Switzerland GmbH, CH)"
mail.brkngbdmail.com,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
atedmail.com,1,"AS213702 (QWINS-LTD - QWINS LTD, GB)"
atasehirsuit.com,1,"AS42846 (guzelhosting - GNET Internet Telekomunikasyon A.S., TR)"
bro.com,1,"AS54641 (IMH-IAD - InMotion Hosting, Inc., US)"
mx1.atende.pl,1,"AS15694 (ATMAN-ISP-AS - Atman Sp. z o.o., PL)"
mail.athebe.com,1,"AS55293 (A2HOSTING - A2 Hosting, Inc., US)"
d277939a.ess.barracudanetworks.com,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
broker.nm.46-224-68-248.nip.io,1,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx.easymail.ca,1,"AS16686 (EDNS - easyDNS Technologies, Inc., CA)"
athener-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
atheng-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
athenex-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.athenr.com,1,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
athens-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
atherne.com,1,"AS209341 (WHG-FRA - WHG Hosting Services Ltd, GB)"
mail.funeralone.net,1,"AS16276 (OVH - OVH SAS, FR)"
atherosclemail-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
smtp.gwh.cz,1,"AS48364 (ACVYSKOV-AS - Pe3ny Net s.r.o., CZ)"
mail.bronix.ru,1,"AS48716 (PSKZ-ALA - PS Internet Company LLP, KZ)"
mx1.hc5744-77.iphmx.com,1,"AS16417 (IRONPORT-SYSTEMS-INC - Cisco Systems Ironport Division, US)"
mail.ateh.su,1,"AS29182 (RU-JSCIOT - JSC IOT, RU)"
mail.athy.com,1,"AS8739 (ICDSoft - ICDSoft Ltd., BG)"
browardworkshop-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.ationismmail.com,1,"AS132203 (TENCENT-NET-AP-CN - Tencent Building, Kejizhongyi Avenue, CN)"
brotherhoodofhumanity.org,1,"AS196653 (ASBESTNETCZ - BEST-NET s.r.o., CZ)"
atitsolz.com,1,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx.atlantafurnituremart.com,1,"AS19624 (SERVERROOM - Data Room, Inc, US)"
mx.breezelineohio.net,1,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
cdn.corpemail.net,1,"AS203833 (AT-FIRSTCOLO - firstcolo GmbH, DE)"
mail.atheneq.com,1,"AS150846 (AXYS-VN - Room 1508, 15th Floor, Vincom Center Building, 72 Le Thanh Ton, Ben Nghe Ward, District 1, Ho Chi Minh City, Vietnam, VN)"
_dc-mx.217378d1fc3a.bro2bro.site,1,"AS216071 (VDSINA - SERVERS TECH FZCO, AE)"
mx.atene.com,1,"AS31034 (ARUBA-ASN - Aruba S.p.A., IT)"
edge.bruhdanmail.in.ua,1,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
atmc-net.mx.av-mx.com,1,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
mail.astrolexikon.de,1,
_dc-mx.30d045945563.brillob.com,1,
mx38.brightyoupath.life,1,"AS200019 (AlexHost - ALEXHOST SRL, MD)"
mail.brightlightmail.com,1,
mail.atomistifml.com,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
level3mx.brokenion.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.atoptomail.com,1,"AS198550 (nodehost-as - NODE HOST LIMITED, GB)"
mail.atorymail.com,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mail.atlantanewsplus.com,1,"AS51167 (CONTABO - Contabo GmbH, DE)"
smtp.brunosamericangrill.com,1,"AS16276 (OVH - OVH SAS, FR)"
mail.atombomb.online,1,"AS58087 (FlorianKolb - Florian Kolb, DE)"
mail.bruson.ru,1,"AS44094 (WEBHOST1-AS - Webhost LLC, RU)"
_dc-mx.af11a79b0be3.atlasteamsite.com,1,"AS59711 (HZ-EU-AS - HZ Hosting Ltd, BG)"
mx2.bseomail.com,1,"AS200107 (KL-EXT - Kaspersky Lab Switzerland GmbH, CH)"
mx02.atobe.com,1,"AS23808 (TOSHIMA-NET - TOSHIMA CABLE NETWORK CO.,LTD, JP)"
mx.attack11.com,1,"AS9371 (SAKURA-C - SAKURA Internet Inc., JP)"
bside-rock.com,1,"AS32475 (SINGLEHOP-LLC - Internap Holding LLC, US)"
bsigroup-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
orientr.attendness.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.bsaloving.com,1,"AS47583 (AS-HOSTINGER - Hostinger International Limited, CY)"
aspmx.l.google.com.atrickmail.com,1,
mail.attjkmail.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mail.attribufmail.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
atsw-de.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.uk-res.com,1,"AS5089 (NTL - Virgin Media Limited, GB)"
mail.aubady.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.atozlikeme.com,1,"AS210878 (Treadstone-AS - Treadstone Business Development S.R.L., RO)"
mail.audacityorg.de,1,
mail.audiemail.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
btconnect-com.mail.eo.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail3.bsnow.net,1,"AS136787 (PACKETHUBSA-AS-AP - PacketHub S.A., PA)"
audleytravel-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mxb-0022b902.gslb.pphosted.com,1,"AS26211 (PROOFPOINT-ASN-US-WEST - Proofpoint, Inc., US)"
mx0a.audiusa.com,1,"AS26211 (PROOFPOINT-ASN-US-WEST - Proofpoint, Inc., US)"
augustarfinancial-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
auldwhite-com01b.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx2.btintinternet.com,1,"AS200107 (KL-EXT - Kaspersky Lab Switzerland GmbH, CH)"
mail.aumails.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mx.bt.prod.cloud.openwave.ai,1,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
mail.aurevoirmail.com,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
atp-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.audiofu.com,1,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
btx.com.1.0001.arsmtp.com,1,"AS53780 (AS-APPRIVER - APPRIVER LLC, US)"
mx1.hostinger.com.ua,1,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
mail01.buchananinbox.com,1,"AS36351 (SOFTLAYER - IBM Cloud, US)"
mail.buchnera.org,1,"AS209605 (hostbaltic - UAB Host Baltic, LT)"
mail.austinprimetimes.com,1,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
buckeyelegal-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.bsget.com,1,"AS16276 (OVH - OVH SAS, FR)"
mail.augmentationtechnology.com,1,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
_dc-mx.91239548f6e6.austriasocial.com,1,"AS51167 (CONTABO - Contabo GmbH, DE)"
mail.autecrsmail.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
aulaline.com,1,"AS34119 (WILDCARD-AS - Wildcard UK Limited, GB)"
budgetsidekick-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
authenticroute.com,1,"AS16276 (OVH - OVH SAS, FR)"
mail.authoritybeast.com,1,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
host.augmentj.com,1,"AS32244 (LIQUIDWEB - Liquid Web, L.L.C, US)"
buerkle-schoeck-de.mail.cloud.nospamproxy.com,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
a604126.mx.mailhop.org,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx1.bugmenever.com,1,"AS200107 (KL-EXT - Kaspersky Lab Switzerland GmbH, CH)"
mail.buidoicholon.space,1,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mx0b-00191d01.pphosted.com,1,"AS22843 (PROOFPOINT-ASN-US-EAST - Proofpoint, Inc., US)"
mx.austinquote.com,1,"AS16276 (OVH - OVH SAS, FR)"
australianfinefood.com,1,"AS16276 (OVH - OVH SAS, FR)"
mail.auth.legal,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
_dc-mx.44fd92515bb0.autobotsoft.net,1,"AS399275 (SOLID - Solid Systems LLC, US)"
mail.autobirsmail.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
farty.autofixmax.com,1,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mail.bulletsmail.com,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
autofix-ae.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.autogeneml.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mail.autogenrsmail.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mail.autoimmfml.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
autoloans.us,1,"AS20068 (HAWKHOST - Hawk Host Inc., CA)"
automatedremote-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx1-mailcontrol.conova.com,1,
autolithmail.com,1,"AS213702 (QWINS-LTD - QWINS LTD, GB)"
mail.aurelstyle.ru,1,
tarpit.bumpymail.com,1,
mx.building-bridges.com.cust.a.hostedemail.com,1,
mail.bune.pw,1,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mx1.hostinger.co.uk,1,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
mail.autointoximail.com,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mxa-0024fe02.gslb.pphosted.com,1,"AS22843 (PROOFPOINT-ASN-US-EAST - Proofpoint, Inc., US)"
mail.bunlets.com,1,"AS132203 (TENCENT-NET-AP-CN - Tencent Building, Kejizhongyi Avenue, CN)"
mail.autolithml.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
grupokaufmann.in.tmes.trendmicro.com,1,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
autre.fr.nf,1,"AS16276 (OVH - OVH SAS, FR)"
mail.auxille.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.autoorbiwat.site,1,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
mail.bureaucraemail.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
156939929.pamx1.hotmail.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.autoeemail.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
burnsclan-us.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.bursakings.com,1,"AS16276 (OVH - OVH SAS, FR)"
mail.autoschrsmail.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
_dc-mx.be342dfaf64d.avanafill.com,1,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mail.autothaumaml.ru,1,
mail.automemail.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mail.bus-motors.com,1,"AS29182 (RU-JSCIOT - JSC IOT, RU)"
mx.xmission.com,1,"AS6315 (XMISSION - XMission, L.C., US)"
business-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.ava-studio.ru,1,"AS210079 (EUROBYTE - EuroByte LLC, RU)"
autoinsurance-com.mail.protection.outlook.com,1,
avg-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
_dc-mx.a8fe081fcf40.businessinboxpro.com,1,"AS18450 (WEBNX - WebNX, Inc., US)"
mail.avalanche1.com,1,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
aviemore-net.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.businessloansingapore.sg,1,"AS38719 (DREAMSCAPE-AS-AP - Dreamscape Networks Limited, AU)"
mx.avanafilprime.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
acrisure-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.aviro.com,1,"AS63949 (AKAMAI-LINODE-AP - Akamai Connected Cloud, SG)"
avantiac-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.butter9x.com,1,"AS47583 (AS-HOSTINGER - Hostinger International Limited, CY)"
avalonmarketingpartners-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
avondalecaregrouppa-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mxa-002c5201.gslb.pphosted.com,1,"AS22843 (PROOFPOINT-ASN-US-EAST - Proofpoint, Inc., US)"
avshealth-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.businessinfoservicess.com,1,"AS212317 (HETZNER-CLOUD3-AS - Hetzner Online GmbH, DE)"
av.dbbest.net,1,
businessmailsystem.com,1,"AS32244 (LIQUIDWEB - Liquid Web, L.L.C, US)"
mail.avtolev.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
businessproja-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
buyblindsnow-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx2.avissena.com,1,"AS200107 (KL-EXT - Kaspersky Lab Switzerland GmbH, CH)"
avast-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
bak002igozsx7.butcherity.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
colo3.bushance.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
awarenessu.com,1,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
mail.busyresourcebroker.info,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx.buygolfmall.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
buymail.lol,1,
buymotors-online.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.allpaulcampbell.com,1,"AS29802 (HVC-AS - HIVELOCITY, Inc., US)"
awep.net,1,"AS58487 (CRI-AS-AP - CV. Rumahweb Indonesia, ID)"
domain-hk-1.cuiqiu.net,1,"AS132203 (TENCENT-NET-AP-CN - Tencent Building, Kejizhongyi Avenue, CN)"
mx.buylevitra-us.com,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
avicres-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx.awesomesaucemail.org,1,"AS24940 (HETZNER-AS - Hetzner Online GmbH, DE)"
mail.buysrilanka.com,1,"AS53667 (PONYNET - FranTech Solutions, US)"
mail.buyteen.com,1,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mail.awnspeeds.com,1,"AS47583 (AS-HOSTINGER - Hostinger International Limited, CY)"
mail.avpai.org,1,"AS44051 (FORNEX-AS - Fornex Hosting S.L., ES)"
mail.awatum.de,1,"AS3209 (VODANET - Vodafone GmbH, DE)"
mx.business-degree.live,1,"AS149148 (PHUHAIPC-VN - Phu Hai Computer Co., Ltd, VN)"
bursarazzi.com,1,"AS49467 (EUROTA-ASN - INETMAR INTERNET HIZMETLERI BILISM TEKNOLOJILERI SANAYI VE TICARET LIMITED, TR)"
mail.avumail.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
aver-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.autoprotectcoverage.com,1,"AS210250 (WPX - K Media Tech Ltd., BG)"
mail.avitamiruby.ru,1,"AS12586 (ASGHOSTNET - GHOSTnet GmbH, DE)"
mail.averon.cc,1,"AS55688 (BEON-AS-ID - PT. Beon Intermedia, ID)"
mail.awumail.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
awsome-gadgets.com,1,"AS20278 (NEXEON - Nexeon Technologies, Inc., US)"
buyvaltrexonline.store,1,"AS38623 (VIETTELCAMBODIA-AS-AP - ISP/IXP IN CAMBODIA WITH THE BEST VERVICE IN THERE., KH)"
mx.poczta.onet.pl,1,"AS12990 (ONET-PL-AS1 - Ringier Axel Springer Polska Sp. z o.o., PL)"
axeboss.com,1,
businessolver-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
aspewv0v.axercasa.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.bvgb.com,1,"AS30247 (VOONAMI - Voonami, Inc., US)"
axenor-co-uk.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
