domain,fp_id,fp_name,confidence,flame_tp_ids,evidence
opinai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
opinionroad.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,90,TP-0001,primary_mx~eye-mail.net
opkta.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
opkx.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oploniex.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
opnai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
opnc.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
opneai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
opoenai.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oponai.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oppenai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
opple.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oprenai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oprnai.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oprogressive.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
opsnai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
optinum.net,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~mailerhost.net
optonlinr.net,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
opunai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oputlook.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
oputlook.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
opwenai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
opwnai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
opzenai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oqenai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oqut.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
or.acle.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
or.acle.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~h-email.net
ora.cle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraacle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraale.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orabe.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orable.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orac-le.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orac1e.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraccle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracde.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orace.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracel.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orache.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracic.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracie.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracke.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orackle.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oracl.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracla.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraclc.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracld.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracle1.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oracle2.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracle3.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracle4.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oracle5.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracle6.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracle7.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracle8.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracle9.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraclea.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracleb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraclec.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraclecom.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracled.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oraclee.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraclef.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracleg.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraclek.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraclel.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraclem.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraclen.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracleo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracleq.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracler.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracles.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraclet.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracleu.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraclev.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oraclex.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracley.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oraclez.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracli.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraclle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraclo.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oraclr.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oracls.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oraclu.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oraclw.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oracme.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracne.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracoe.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oracole.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oradc.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orade.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oradle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orafle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oragle.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oraken.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orakle.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oralce.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orale.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oranmoremaree.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~eye-mail.net
oraqcle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oravle.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oraxcle.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oraxle.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
orcale.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orcasoft.ai,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,100,TP-0001,primary_mx~pickelhost.com
orcle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ord.biz.st,FP-0011,IP-KVM / Remote-Management Exposure,15,,rmm_detected=yes
ordacle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oreacle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orebridgefinancial.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
orecle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orenai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orfacle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
organicfreshfood.net,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,100,TP-0001,primary_mx~pickelhost.com
organstanley.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oricle.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oriellyautoparts.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~mailerhost.net
originalpie.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,90,TP-0001,primary_mx~eye-mail.net
originative.net,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~eye-mail.net
orkday.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
orocle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orogressive.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
orogressive.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~h-email.net
orqcle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orracle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orscle.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ortacle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orthwesternmutual.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orudential.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
orudential.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~h-email.net
orwacle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orwcle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
orycle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
osaa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
osamail.com,FP-0011,IP-KVM / Remote-Management Exposure,60,,rmm_detected=yes
osbank.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
osinterior.co.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
osinterior.co.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
ota.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
otacle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
otenai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
othene.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
otka.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
otlook.de,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
otoro.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
otrade.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
otrf27.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
otrf27.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
otri.relieval.com,FP-0011,IP-KVM / Remote-Management Exposure,60,,rmm_detected=yes
ottawafuryfc.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~eye-mail.net
otwr.979.koin-qq.top,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
ouarda.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oucoin.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oultlook.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~mailerhost.net
ouno.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ousoleil.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
outllok.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~mailerhost.net
outlo.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~mailerhost.net
outlokk.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
outlokom.kesug.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
outlokom.kesug.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
outloo.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
outloo.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
outlooc.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
outlook.sfxmailbox.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
outlook.sfxmailbox.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
outlookl.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
outloook.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
outluk.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~mailerhost.net
outook.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~mailerhost.net
outook.fr,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~hope-mail.com
outrlook.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
outtlook.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
ovacle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
overturnroe.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,90,TP-0001,primary_mx~eye-mail.net
ovgo.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
ovidia.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ovo188a.org,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,90,TP-0001,primary_mx~eye-mail.net
owbt.org,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~eye-mail.net
owlthemes.net,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~pickelhost.com
ox.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oxenai.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oxjl.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
oxk.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
oxk.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~mailerhost.net
oxodus.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
oy.gy,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,100,TP-0001,primary_mx~pickelhost.com
ozacle.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ozom.us,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ozra.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~mailerhost.net
ozure.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
p-ctrl.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
p.aloaltonetworks.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
p.asqal.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
p.aypal.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
p.k4ds.org,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
p.oloniex.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
p.rogressive.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
p.rudential.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
p0aypal.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
p0aypal.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,95,TP-0001,primary_mx~h-email.net
p0rogressive.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
p4ogressive.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
p4rogressive.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
p5mail.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~wallywatts.com
p5ogressive.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
p5rogressive.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
p88b.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
p88b.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
pa1oa1tonetworks.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
pa7pal.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
pa9pal.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
paacificlife.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
paapal.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
paapitech.com,FP-0008,pickelhost/eye-mail ULA SPF Phishing Platform,75,TP-0001,primary_mx~h-email.net
paaypal.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
pac1f1clife.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
pac1ficl1fe.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
pac1ficlife.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
paccificlife.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
