domain,dns_a,dns_aaaa,dns_mx,dns_ns,fuzzer,source_target
amazol.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],bitsquatting,amazon.com
amczon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],bitsquatting,amazon.com
amezon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],bitsquatting,amazon.com
amizon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],bitsquatting,amazon.com
amqzon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],bitsquatting,amazon.com
aoazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],bitsquatting,amazon.com
qmazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],bitsquatting,amazon.com
a-azon.com,['18.221.92.173'],['!ServFail'],['usmle.nl'],['ns1.a-azon.com'],bitsquatting,amazon.com
amazgn.com,['18.221.92.173'],['!ServFail'],['usmle.nl'],['ns1.amazgn.com'],bitsquatting,amazon.com
aeazon.com,['198.49.23.145'],,['mx01.mail.icloud.com'],['ns-cloud-e1.googledomains.com'],bitsquatting,amazon.com
imazon.com,['199.192.23.233'],,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],bitsquatting,amazon.com
amajon.com,['199.59.243.228'],,,['ns1.bodis.com'],bitsquatting,amazon.com
amaxon.com,['207.171.166.22'],,,['ns1.amzndns.co.uk'],bitsquatting,amazon.com
emazon.com,['3.33.139.32'],,,['ns1.markmonitor.com'],bitsquatting,amazon.com
amazof.com,,,,['ns1.amzndns.co.uk'],bitsquatting,amazon.com
xn--amazo-km1b.com,['!ServFail'],['!ServFail'],['!ServFail'],['dns1.freehostia.com'],homoglyph,amazon.com
xn--amaon-7hb.com,['103.224.182.253'],,['park-mx.above.com'],['ns3.abovedomains.com'],homoglyph,amazon.com
xn--amazn-mua.com,['103.42.214.194'],,['inbound-smtp.us-west-2.amazonaws.com'],['ns-1201.awsdns-22.org'],homoglyph,amazon.com
anazor.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],homoglyph,amazon.com
amazor.com,['13.248.169.48'],,,['ns1.namefind.com'],homoglyph,amazon.com
xn--amaon-vuc.com,['13.248.169.48'],,[''],['ns3.afternic.com'],homoglyph,amazon.com
xn--amzon-gwa.com,['13.248.169.48'],,[''],['ns3.afternic.com'],homoglyph,amazon.com
xn--mazon-2qa.com,['13.248.169.48'],,[''],['ns1.afternic.com'],homoglyph,amazon.com
xn--amaz-ogb6015b.com,['145.223.124.40'],['2a02:4780:4a:49ed:eb47:16a4:7bbc:9413'],['mx1.hostinger.com'],['ns1.dns-parking.com'],homoglyph,amazon.com
xn--mazon-qqa.com,['148.72.141.43'],,['mail.h-email.net'],['ns1.tacomadc.com'],homoglyph,amazon.com
annazom.com,['15.197.148.33'],,,['ns61.domaincontrol.com'],homoglyph,amazon.com
xn--mazon-8qa.com,['15.197.148.33'],,['mailstore1.secureserver.net'],['ns05.domaincontrol.com'],homoglyph,amazon.com
amaz0m.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],homoglyph,amazon.com
amaz0n.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],homoglyph,amazon.com
amazorn.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],homoglyph,amazon.com
ammazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],homoglyph,amazon.com
anazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],homoglyph,amazon.com
annazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],homoglyph,amazon.com
armazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],homoglyph,amazon.com
arnazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],homoglyph,amazon.com
arnaz0n.com,['162.255.119.65'],,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],homoglyph,amazon.com
arazon.com,['173.67.30.99'],,,['ns1.dyna-ns.net'],homoglyph,amazon.com
xn--amazn-v9a.com,['185.53.179.136'],,,['ina1.registrar.eu'],homoglyph,amazon.com
xn--mazon-qwa.com,['192.64.119.123'],,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],homoglyph,amazon.com
xn--amazn-9ta.com,['199.59.243.228'],,,['ns1.dyna-ns.net'],homoglyph,amazon.com
xn--amzn-6na3i.com,['199.59.243.228'],,,['ns1.dyna-ns.net'],homoglyph,amazon.com
arrazon.com,['213.186.33.2'],,['mx1.ovh.net'],['dns.ovh.net'],homoglyph,amazon.com
amazom.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,amazon.com
anazom.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--amzon-hra.com,['3.33.139.32'],,,['ns1.markmonitor.com'],homoglyph,amazon.com
amnazon.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],homoglyph,amazon.com
anmazon.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],homoglyph,amazon.com
xn--mzon-koab.com,['81.169.145.143'],['2a01:238:20a:202:1143::'],['smtpin.rzone.de'],['docks03.rzone.de'],homoglyph,amazon.com
xn--amazn-581b.com,['84.32.84.32'],,,['ns1.dns-parking.com'],homoglyph,amazon.com
xn--amazn-p29a.com,['89.58.37.177'],['2a03:4000:65:29:1:5ee:bad:c0de'],['177.mailgw.de'],['a.ns14.net'],homoglyph,amazon.com
xn--amz0n-sqa.com,['91.195.240.94'],,,['ns1bdg.name.com'],homoglyph,amazon.com
annaz0n.com,,,,['a4.share-dns.com'],homoglyph,amazon.com
arnazom.com,,,['mail.arnazom.com'],['ns1-04.azure-dns.com'],homoglyph,amazon.com
xn--aazon-2k1b.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--aazon-919a.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--aazon-qk1b.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--amaon-6y1b.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--amaon-isb.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--amaon-wc9c.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--amaon-x59a.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--amazn-3ta.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--amazn-9dc.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--amazn-gua.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--amazn-i91b.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--amazn-j9a.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--amazn-xob.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--amazn-xta.com,,,,['ns-cloud-b1.googledomains.com'],homoglyph,amazon.com
xn--amazn-yua.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--amazo-07a.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--amazo-13b.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--amazo-7l1b.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--amazo-8q3s.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--amazo-d8a.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--amazo-p8a.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--amazo-sta.com,,,,['1-you.njalla.no'],homoglyph,amazon.com
xn--amazo-vl1b.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--amzn-6na7h.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--amzon-1jc.com,,,,['ns-1050.awsdns-03.org'],homoglyph,amazon.com
xn--amzon-4qa.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--amzon-bra.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--amzon-k11b.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--amzon-lwb.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--amzon-nra.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--amzon-sqa.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--amzon-swa.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--amzon-ucc.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--mazon-2wa.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--mazon-ewa.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--mazon-fra.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--mazon-i11b.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--mazon-jwb.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--mazon-lra.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--mazon-scc.com,,,,['dns1.comlaude-dns.com'],homoglyph,amazon.com
xn--mazon-zjc.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--mzon-4nab.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--mzon-foab.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--mzon-p5bb.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
xn--mzon-znab.com,,,,['ns1.markmonitor.com'],homoglyph,amazon.com
am-azon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],hyphenation,amazon.com
ama-zon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],hyphenation,amazon.com
amazo-n.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],hyphenation,amazon.com
a-mazon.com,['3.33.139.32'],,,['ns1.markmonitor.com'],hyphenation,amazon.com
amaz-on.com,['3.33.139.32'],,,['ns1.markmonitor.com'],hyphenation,amazon.com
apmazon.com,['103.224.182.243'],,['park-mx.above.com'],['ns1.above.com'],insertion,amazon.com
almazon.com,['103.224.182.250'],,,['ns1.abovedomains.com'],insertion,amazon.com
amagzon.com,['103.224.182.253'],,['park-mx.above.com'],['1107.ns1.abovedomains.com'],insertion,amazon.com
amawzon.com,['103.224.212.201'],,['park-mx.above.com'],['3932.ns1.abovedomains.com'],insertion,amazon.com
amazqon.com,['103.224.212.207'],,['park-mx.above.com'],['ns5.abovedomains.com'],insertion,amazon.com
amazeon.com,['13.248.169.48'],,[''],['ns1.afternic.com'],insertion,amazon.com
samazon.com,['13.248.243.5'],,['samazon-com.mail.protection.outlook.com'],['ns09.domaincontrol.com'],insertion,amazon.com
2amazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amaazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amaezon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amahzon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amaszon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amayzon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amaz0on.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amaz9on.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amazaon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amazhon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amazlon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amazo0n.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amazo9n.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amazoln.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amazpon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amazton.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amazzon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amlazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
ampazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amyazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
asmazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
aymazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
qamazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
wamazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
1amazon.com,,,,['ns1.markmonitor.com'],insertion,amazon.com
amaz6on.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,amazon.com
amazgon.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,amazon.com
amazuon.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,amazon.com
amsazon.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,amazon.com
amwazon.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,amazon.com
zamazon.com,['3.33.139.32'],,,['ns1.markmonitor.com'],insertion,amazon.com
ajmazon.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
akmazon.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amaqzon.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amaxzon.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amazion.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amazkon.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amazoin.com,['35.71.184.76'],,,['ns-1260.awsdns-29.org'],insertion,amazon.com
amazokn.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amazopn.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amazxon.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amjazon.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amkazon.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amqazon.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amzazon.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
aqmazon.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
awmazon.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
azmazon.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],insertion,amazon.com
amatzon.com,,,,['ns1.amzndns.co.uk'],insertion,amazon.com
amauzon.com,,,,['ns1.amzndns.co.uk'],insertion,amazon.com
amaz2on.com,,,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],insertion,amazon.com
mazon.com,['104.18.37.69'],['2606:4700:4408::ac40:96bb'],['mazon-com.mail.protection.outlook.com'],['ajay.ns.cloudflare.com'],omission,amazon.com
amaon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],omission,amazon.com
amazn.com,['15.197.245.13'],,,['pdns1.ultradns.net'],omission,amazon.com
amzon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],omission,amazon.com
aazon.com,['170.9.240.198'],,['aspmx.l.google.com'],['ns1.fullmailbox.com'],omission,amazon.com
amazo.com,,,,['ns-1015.awsdns-62.net'],omission,amazon.com
amazeson.com,['15.197.148.33'],,,['ns33.domaincontrol.com'],plural,amazon.com
aamazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],repetition,amazon.com
amazoon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],repetition,amazon.com
amaton.com,['!ServFail'],['!ServFail'],['!ServFail'],['ns1.lamedelegation.net'],replacement,amazon.com
amaaon.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],replacement,amazon.com
ama3on.com,['15.197.148.33'],,['mailstore1.secureserver.net'],['ns03.domaincontrol.com'],replacement,amazon.com
ajazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],replacement,amazon.com
akazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],replacement,amazon.com
ama2on.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],replacement,amazon.com
amaeon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],replacement,amazon.com
amahon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],replacement,amazon.com
amaqon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],replacement,amazon.com
amauon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],replacement,amazon.com
amazln.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],replacement,amazon.com
amazob.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],replacement,amazon.com
amazoh.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],replacement,amazon.com
amzzon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],replacement,amazon.com
smazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],replacement,amazon.com
wmazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],replacement,amazon.com
zmazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],replacement,amazon.com
amason.com,['185.53.179.7'],,['mail.h-email.net'],['dns1.registrar-servers.com'],replacement,amazon.com
amagon.com,['199.59.243.228'],,,['ns1.bodis.com'],replacement,amazon.com
amazpn.com,['207.171.166.22'],,,['ns1.amzndns.co.uk'],replacement,amazon.com
ama6on.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,amazon.com
ama7on.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,amazon.com
amyzon.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,amazon.com
apazon.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,amazon.com
ymazon.com,['3.33.139.32'],,,['ns1.markmonitor.com'],replacement,amazon.com
amaz9n.com,,,,['ns1.amzndns.co.uk'],replacement,amazon.com
amszon.com,,,,['ns1.amzndns.co.uk'],replacement,amazon.com
amwzon.com,,,,['ns1.amzndns.co.uk'],replacement,amazon.com
amaz.on.com,['104.18.40.15'],['2a06:98c1:3103::ac40:93f1'],,,subdomain,amazon.com
am.azon.com,['142.44.215.191'],,,,subdomain,amazon.com
aamzon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],transposition,amazon.com
amazno.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],transposition,amazon.com
amzaon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],transposition,amazon.com
maazon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],transposition,amazon.com
amaozn.com,['35.71.184.76'],,,['ns1.amzndns.co.uk'],transposition,amazon.com
amazun.com,['13.248.169.48'],,[''],['ns1.afternic.com'],vowel-swap,amazon.com
omazon.com,['15.197.240.20'],,,['dns10.parkpage.foundationapi.com'],vowel-swap,amazon.com
amozon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],vowel-swap,amazon.com
amuzon.com,['15.197.245.13'],,,['ns1.amzndns.co.uk'],vowel-swap,amazon.com
amazan.com,['172.233.219.123'],,['mx156.hostedmxserver.com'],['ns1.parklogic.com'],vowel-swap,amazon.com
amazen.com,['199.59.243.228'],,,['ns1.bodis.com'],vowel-swap,amazon.com
umazon.com,,,,['ns1.markmonitor.com'],vowel-swap,amazon.com
aws.amazon.com,['13.249.141.115'],['2600:9000:212f:1800:1c:a813:8500:93a1'],,['ns-106.awsdns-13.com'],*original,aws.amazon.com
aws.amazon0.com,['3.33.139.32'],,,,addition,aws.amazon.com
aws.amazon3.com,['3.33.139.32'],,,,addition,aws.amazon.com
aws.amazon4.com,['3.33.139.32'],,,,addition,aws.amazon.com
aws.amazon5.com,['3.33.139.32'],,,,addition,aws.amazon.com
aws.amazon8.com,['3.33.139.32'],,,,addition,aws.amazon.com
aws.amazond.com,['3.33.139.32'],,,,addition,aws.amazon.com
aws.amazonz.com,['3.33.139.32'],,,,addition,aws.amazon.com
aws.amazona.com,['63.143.32.90'],,,,addition,aws.amazon.com
aws.amazon7.com,['69.162.80.55'],,,,addition,aws.amazon.com
aws.cmazon.com,['103.224.182.251'],,['park-mx.above.com'],['ns1.abovedomains.com'],bitsquatting,aws.amazon.com
aws.amazoo.com,['13.248.169.48'],,[''],['ns1.afternic.com'],bitsquatting,aws.amazon.com
aws.imazon.com,['199.192.23.233'],,,,bitsquatting,aws.amazon.com
aws.amajon.com,['199.59.243.228'],,,,bitsquatting,aws.amazon.com
aws.emazon.com,['3.33.139.32'],,,,bitsquatting,aws.amazon.com
aws.xn--amazo-km1b.com,['!ServFail'],['!ServFail'],,['!ServFail'],homoglyph,aws.amazon.com
aws.xn--amaon-7hb.com,['103.224.182.253'],,['park-mx.above.com'],['ns3.abovedomains.com'],homoglyph,aws.amazon.com
aws.anazor.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],homoglyph,aws.amazon.com
aws.amazor.com,['13.248.169.48'],,,['ns1.namefind.com'],homoglyph,aws.amazon.com
aws.xn--amaon-vuc.com,['13.248.169.48'],,,['ns3.afternic.com'],homoglyph,aws.amazon.com
aws.xn--amzon-gwa.com,['13.248.169.48'],,[''],['ns3.afternic.com'],homoglyph,aws.amazon.com
aws.xn--mazon-2qa.com,['13.248.169.48'],,[''],['ns1.afternic.com'],homoglyph,aws.amazon.com
aws.xn--mazon-qqa.com,['148.72.141.43'],,,,homoglyph,aws.amazon.com
aws.arazon.com,['173.67.30.99'],,,,homoglyph,aws.amazon.com
aws.xn--amazn-v9a.com,['185.53.179.136'],,,['ina1.registrar.eu'],homoglyph,aws.amazon.com
aws.xn--amazn-9ta.com,['199.59.243.228'],,,,homoglyph,aws.amazon.com
aws.xn--amzn-6na3i.com,['199.59.243.228'],,,,homoglyph,aws.amazon.com
aws.amazom.com,['3.33.139.32'],,,,homoglyph,aws.amazon.com
aws.anazom.com,['3.33.139.32'],,,,homoglyph,aws.amazon.com
aws.xn--amzon-hra.com,['3.33.139.32'],,,,homoglyph,aws.amazon.com
aws.xn--amz0n-sqa.com,['91.195.240.94'],,,,homoglyph,aws.amazon.com
aws.a-mazon.com,['3.33.139.32'],,,,hyphenation,aws.amazon.com
aws.amaz-on.com,['3.33.139.32'],,,,hyphenation,aws.amazon.com
aws.apmazon.com,['103.224.182.243'],,['park-mx.above.com'],['ns1.abovedomains.com'],insertion,aws.amazon.com
aws.almazon.com,['103.224.182.250'],,,['ns1.abovedomains.com'],insertion,aws.amazon.com
aws.amagzon.com,['103.224.182.253'],,['park-mx.above.com'],['ns1.abovedomains.com'],insertion,aws.amazon.com
aws.amawzon.com,['103.224.212.201'],,['park-mx.above.com'],['ns1.abovedomains.com'],insertion,aws.amazon.com
aws.amazqon.com,['103.224.212.207'],,['park-mx.above.com'],['ns1.abovedomains.com'],insertion,aws.amazon.com
